game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,player_one_illegal_moves_details,player_two_illegal_moves_details
1749436488-7142,;1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Bg5 h6 5. Bxf6 exf6 6. Nf3 f5 7. e5 c6 8. Bc4 Bg7 9. O-O O-O 10. Re1 Qc7 11. exd6 Qd8 12. Ne5 Qf6 13. d7 Nxd7 14. Nxd7 Bxd7 15. d5 Rfe8 16. dxc6 Rxe1+ 17. Qxe1 Bxc6 18. Rd1 Qh4 19. Bd5 Qb4 20. Bxc6 bxc6 21. Qd2 Qxb2 22. Na4 Qa3 23. Qd7 Qxa4 24. Qb7 Re8 25. g3 Qxc2 26. Rd7 Qxa2 27. Qxc6 Qa5 28. Qc4 Qe1+ 29. Kg2 Rf8 30. Qc7 Qe6 31. Rd6 Qe8 32. Qxa7 Qe4+ 33. Kg1 Qe5 34. Rd7 Qc3 35. Qb7 Bf6 36. Qd5 Qc8 37. Rd6 Rd8 38. Rxd8+ Qxd8 39. Qc6 Bg5 40. Qc2 f4 41. gxf4 Bxf4 42. Qe4 Bd6 43. Qd5 Qe7 44. Qa8+ Kg7 45. Qd5 f6 46. Qd3 Bc5 47. Qc4 Kh7 48. Qd3 Qf7 49. Qc4 Qxc4 50. Kg2 Qa2 51. Kg3 Qxf2+ 52. Kg4 Bd6 53. h4 Qf5#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,53,53,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,54,4.5038018226623535,53,0,[],[]
1749436490-4279,;1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. exd6 Qxd6 6. Nf3 Bg4 7. Be3 Qb4+ 8. Nbd2 e6 9. b3 Qa3 10. Be2 Nc6 11. O-O a5 12. Ne5 Bxe2 13. Qxe2 Be7 14. Nxc6 bxc6 15. Ne4 Nd7 16. Bf4 Qb4 17. Bxc7 O-O 18. Qg4 f5 19. Qg3 fxe4 20. Be5 Rf7 21. Rfe1 a4 22. Rxe4 axb3 23. Rg4 Bf8 24. Bxg7 Bxg7 25. Rxg7+ Rxg7 26. Qxg7+ Kxg7 27. Re1 Qxe1#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,27,27,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,28,2.3589322566986084,27,0,[],[]
1749436491-7076,;1. e4 e5 2. Nf3 d5 3. exd5 e4 4. Nd4 Bc5 5. Nb3 Bb6 6. Nc3 Nf6 7. Bc4 O-O 8. O-O Qd6 9. d3 Ng4 10. g3 e3 11. fxe3 Nxe3 12. Bxe3 Bxe3+ 13. Kg2 Qh6 14. Qf3 a6 15. Rae1 Bh3+ 16. Kh1 Bxf1 17. Rxf1 Bb6 18. Ne4 Ba7 19. Nbc5 Bb6 20. Nxb7 Ra7 21. Nbc5 Bxc5 22. Nxc5 a5 23. Ne4 a4 24. a3 Rb7 25. b3 Nd7 26. bxa4 f5 27. Nc3 Rb2 28. Bb3 Kh8 29. Nb5 Qd2 30. Rf2 Ne5 31. Qe2 Rb1+ 32. Kg2 Qe1 33. Qxe1 Rxe1 34. Nxc7 Ng4 35. Rf1 Re2+ 36. Kf3 Rxh2 37. Ne6 Rb8 38. d6 Rd2 39. d7 Nh2+ 40. Ke3 Nxf1+ 41. Kf4 h5 42. Kxf5 Kh7 43. Kg5 Rg2 44. Kxh5 Rg1 45. Kg4 Rxg3+ 46. Kf4 Rg1 47. Kf3 Nd2+ 48. Kf2 Rb1 49. Ke2 Nxb3 50. cxb3 Rb2+ 51. Ke3 Rb1 52. Kd4 R1xb3 53. Kc4 Rxa3 54. Kc5 Rxd3 55. Kc6 Ra8 56. Kc7 Rd2 57. d8=Q Rdxd8 58. Nxd8 Rxa4 59. Ne6 Kh6 60. Kd6 g5 61. Ke5 Kg6 62. Nd4 Rxd4 63. Kxd4 Kh5 64. Ke3 Kh4 65. Kf2 Kh3 66. Kg1 g4 67. Kh1 g3 68. Kg1 g2 69. Kf2 Kh2 70. Kf3 g1=Q 71. Kf4 Qb1 72. Ke5 Qa2 73. Kd4 Qa5 74. Ke4 Kh3 75. Kd4 Qd2+ 76. Ke4 Qd8 77. Ke5 Qe7+ 78. Kd4 Qd6+ 79. Ke4 Kh2 80. Kf5 Qe7 81. Kf4 Qe6 82. Kf3 Qc4 83. Ke3 Kg3 84. Kd2 Kf2 85. Kd1 Kf3 86. Kd2 Qb3 87. Kc1 Ke4 88. Kd2 Qb2+ 89. Kd1 Ke3 90. Ke1 Qe2#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,91,6.397629261016846,90,0,[],[]
1749436493-3256,;1. e4 c5 2. Nf3 a6 3. d4 e6 4. d5 Nf6 5. dxe6 fxe6 6. e5 Ne4 7. Bd3 Qa5+ 8. Bd2 Nxd2 9. Nbxd2 Nc6 10. O-O Qd8 11. Nc4 b5 12. Nd6+ Bxd6 13. exd6 c4 14. Be4 O-O 15. Nd4 Qb6 16. Nxc6 Bb7 17. Ne7+ Kh8 18. Bxb7 Qxb7 19. Qd4 a5 20. Rad1 Rf6 21. Qc5 Rh6 22. Qc7 Qxc7 23. dxc7 c3 24. bxc3 d5 25. c8=Q+ Rxc8 26. Nxc8 a4 27. Nd6 Rf6 28. Nxb5 Rf7 29. Nd4 Rc7 30. Nxe6 Re7 31. Nd4 a3 32. Rfe1 Rxe1+ 33. Rxe1 g5 34. Re5 h5 35. Rxg5 h4 36. Rxd5 Kg8 37. Rd7 h3 38. gxh3 Kf8 39. h4 Ke8 40. Ra7 Kf8 41. h5 Ke8 42. h6 Kd8 43. h7 Kc8 44. h8=Q#,1-0,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,1,0,0,0,44,44,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,44,3.270326614379883,44,0,[],[]
1749436497-3088,;1. e4 c6 2. d4 e6 3. Nf3 Be7 4. Bd3 d5 5. e5 Qc7 6. O-O c5 7. c3 b6 8. Be3 Nc6 9. Nbd2 f5 10. exf6 Nxf6 11. Re1 O-O 12. Nf1 Bd6 13. Ng3 Bd7 14. Qd2 Kh8 15. Rac1 Ng4 16. Bg5 Rf7 17. h3 Nxf2 18. Qxf2 c4 19. Bb1 Bxg3 20. Qc2 Rf5 21. Rf1 Kg8 22. Bh4 Re8 23. Bxg3 Qxg3 24. Qf2 Qxf2+ 25. Rxf2 Rff8 26. Rcf1 e5 27. dxe5 Nxe5 28. Nxe5 Rxf2 29. Rxf2 Rxe5 30. Kh2 Be8 31. Bf5 Re3 32. Bg4 Bf7 33. Bf3 g5 34. Rd2 Rd3 35. Re2 Kf8 36. Bg4 d4 37. cxd4 h5 38. Bf5 Rd1 39. Re5 Rxd4 40. Be6 Bxe6 41. Rxe6 Rd2 42. Rg6 Kf7 43. Rxg5 Ke6 44. Rxh5 Rxb2 45. Rh6+ Kd5 46. Rh7 Rxa2 47. Rd7+ Kc5 48. Rc7+ Kd4 49. Rd7+ Kc5 50. Rc7+ Kd5 51. Rd7+ Ke5 52. Re7+ Kd6 53. Rh7 b5 54. Rh6+ Kc7 55. Rh7+ Kd6 56. Rh6+ Kd5 57. Rh5+ Kd4 58. Rh4+ Kc5 59. Rh5+ Kb6 60. Rh6+ Kc5 61. Rh5+ Kb4 62. Rh4 Kb3 63. Rh5 b4 64. Rh4 a5 65. Rh5 Re2 66. Rh4 Rd2 67. Rh5 a4 68. Rh4 Ra2 69. Rh5 Rd2 70. Rh4 c3 71. Rh5 a3 72. Rh4 Rd1 73. Rh5 c2 74. Rh4 Rd2 75. Rh5 c1=Q 76. Rh4 Rd1 77. Rh5 Qf4+ 78. g3 Qd2#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,78,78,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,79,6.444786548614502,78,0,[],[]
1749436498-2423,;1. e4 c5 2. Nf3 d6 3. d4 Nd7 4. dxc5 Nxc5 5. Nc3 a6 6. Be3 Qc7 7. Bxc5 dxc5 8. Bc4 e6 9. O-O Bd7 10. Qe2 Ne7 11. Rad1 Ng6 12. Rd2 Be7 13. Rfd1 Rd8 14. a3 Bc6 15. Rxd8+ Bxd8 16. Qd2 b5 17. Ba2 Be7 18. Ne2 Bxe4 19. Ng3 Bxf3 20. gxf3 Nh4 21. Qe3 Ng6 22. Ne4 O-O 23. c4 Rc8 24. cxb5 Qa5 25. bxa6 Qa4 26. Bc4 Qxc4 27. b3 Qxa6 28. a4 Qa5 29. Rc1 Qa7 30. Qc3 Ra8 31. Nxc5 Rf8 32. Ne4 Qb8 33. Qc7 Qxb3 34. Qc3 Qxa4 35. Qc4 Qa8 36. Qc6 Qa5 37. Qc3 Qh5 38. Qe3 Qf5 39. Ng3 Qd5 40. Qe4 Qd8 41. Qe3 Nh4 42. Qe4 Ng6 43. Qe3 Qd6 44. Qe4 Qb8 45. Qe3 Re8 46. Qe4 Rf8 47. Qe3 Rd8 48. Qe4 Qf4 49. Qxf4 Nxf4 50. Ne4 h5 51. Rc7 Rd1#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,51,51,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,52,4.5891642570495605,51,0,[],[]
1749436501-5401,;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O a6 5. c3 Ba7 6. d4 Qe7 7. d5 Nd8 8. Bg5 Nf6 9. Nbd2 b5 10. Bb3 h6 11. Bh4 O-O 12. Re1 d6 13. Nf1 Kh7 14. Ng3 g5 15. Nxg5+ hxg5 16. Bxg5 Rg8 17. Qd2 Bxf2+ 18. Kxf2 Ng4+ 19. Kg1 Qxg5 20. Qxg5 Rxg5 21. h3 Nh6 22. Rf1 Rxg3 23. Rf6 Rg7 24. Raf1 Rb8 25. Bd1 Bxh3 26. R1f2 Ng8 27. R6f3 Bg4 28. Rg3 Bc8 29. Rxg7+ Kxg7 30. Bh5 Nf6 31. Bf3 Bd7 32. g4 Nb7 33. g5 Nh7 34. Rg2 Nc5 35. g6 fxg6 36. Bh5 Be8 37. Bg4 Nxe4 38. Be6 Bf7 39. Bxf7 Kxf7 40. Re2 Nhf6 41. Kg2 Ng5 42. Kg3 Nxd5 43. Kg4 Kf6 44. Rf2+ Nf4 45. Rd2 Rh8 46. Rf2 Rh1 47. Rd2 Rg1+ 48. Kh4 Nf3#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,48,48,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,49,4.080381155014038,48,0,[],[]
1749436502-6972,;1. e4 c5 2. Nf3 a6 3. d4 cxd4 4. Nxd4 Qc7 5. Nc3 e6 6. Be3 d6 7. Be2 Nd7 8. O-O Be7 9. f4 Ndf6 10. Bf3 b6 11. e5 dxe5 12. fxe5 Rb8 13. exf6 Bxf6 14. Nc6 Ne7 15. Nxb8 Be5 16. Nxa6 Bxh2+ 17. Kh1 Qg3 18. Bf2 Qg5 19. Kxh2 Bxa6 20. Re1 O-O 21. Qd4 Nf5 22. Qg4 Qf6 23. Ne4 Qe5+ 24. Kg1 Bb7 25. Ng3 Qxe1+ 26. Rxe1 Bxf3 27. Qxf3 Nxg3 28. Qxg3 h6 29. Bd4 g5 30. Qe5 f6 31. Qxe6+ Kh8 32. Bxf6+ Kh7 33. Qe7+ Kg6 34. Qg7+ Kf5 35. Rf1+ Kg4 36. Qxf8 Kh5 37. Qxh6+ Kxh6 38. Bxg5+ Kh5 39. Rf6 Kxg5 40. Rxb6 Kf5 41. Rb3 Ke4 42. a4 Kd4 43. a5 Kc4 44. a6 Kd4 45. a7 Kc4 46. a8=Q Kd4 47. Qa4+ Ke5 48. Rb5+ Kd6 49. Qa6+ Kc7 50. Rb7+ Kc8 51. Qa8#,1-0,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,1,0,0,0,51,51,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,51,3.579021692276001,51,0,[],[]
1749436504-3967,;1. e4 c6 2. d4 d6 3. Nc3 g6 4. Be3 b5 5. Qd2 Bg7 6. f3 a5 7. h4 Nf6 8. g4 h5 9. g5 Nfd7 10. Bh3 O-O 11. Nge2 b4 12. Nd1 Nb6 13. b3 Qc7 14. Nf2 c5 15. dxc5 dxc5 16. O-O-O a4 17. Kb1 axb3 18. cxb3 Qe5 19. Nd3 Qa1+ 20. Kc2 Rxa2+ 21. Nb2 Rxb2+ 22. Kd3 Ba6#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,22,22,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,23,1.9661099910736084,22,0,[],[]
1749436505-4977,;1. e4 e6 2. d4 a6 3. Nf3 b5 4. Bd3 d6 5. O-O Nd7 6. c4 b4 7. a3 bxa3 8. Nxa3 c5 9. d5 Ra7 10. Bd2 e5 11. b4 g6 12. bxc5 Nxc5 13. Be3 Qc7 14. Nb5 axb5 15. Rxa7 Qxa7 16. cxb5 Bh6 17. Bxh6 Nxh6 18. Qd2 Ng4 19. h3 f5 20. hxg4 fxe4 21. Bxe4 Nxe4 22. Qh6 Qf7 23. Ng5 Nxg5 24. Qxg5 Bb7 25. Rd1 h6 26. Qe3 Qd7 27. Qb6 Kf7 28. f3 Rf8 29. Rc1 Rc8 30. Rxc8 Bxc8 31. Qc6 h5 32. gxh5 Kg8 33. hxg6 Qf5 34. Qxd6 Kg7 35. Qe7+ Kxg6 36. Qe8+ Kg5 37. Qg8+ Kh6 38. Qh8+ Kg6 39. Qg8+ Kf6 40. Qf8+ Kg6 41. Qxf5+ Bxf5 42. b6 Kh5 43. b7 Bg6 44. b8=Q Kh6 45. Qxe5 Kh7 46. d6 Be8 47. Qxe8 Kh6 48. d7 Kh7 49. d8=Q Kh6 50. Qd6+ Kh7 51. Qee7+ Kg8 52. Qdd8#,1-0,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,1,0,0,0,52,52,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,52,3.9704012870788574,52,0,[],[]
1749436508-5683,;1. e4 c6 2. d4 e6 3. Nf3 Be7 4. Bd3 d6 5. O-O Qc7 6. c4 e5 7. d5 a5 8. Nc3 Bg4 9. h3 Bc8 10. Be3 Nd7 11. Rc1 Ngf6 12. a3 O-O 13. b4 Nh5 14. c5 dxc5 15. bxc5 Bxc5 16. Bxc5 Nxc5 17. Bb1 Nf4 18. d6 Qd8 19. Nxe5 Qg5 20. Ng4 Rd8 21. e5 Bxg4 22. Qxg4 Qxe5 23. Rfe1 Qxd6 24. Rcd1 Qf6 25. Ne4 Nxe4 26. Bxe4 Rab8 27. Rxd8+ Rxd8 28. Bf3 g6 29. Qg3 h6 30. Re4 Nd5 31. Rh4 Qa1+ 32. Kh2 Kg7 33. Bxd5 Rxd5 34. Qc7 Rf5 35. Qxb7 Qe5+ 36. g3 Rxf2+ 37. Kg1 Qe1#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,37,37,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,38,3.280439853668213,37,0,[],[]
1749436508-9983,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nc6 5. d3 d5 6. exd5 Nb4 7. c4 Bg4 8. Be2 b5 9. a3 Na6 10. cxb5 Nc5 11. Nc3 Bd6 12. O-O Qe7 13. Re1 O-O 14. Bg5 Rfe8 15. Bxf6 Qxf6 16. h3 Bxf3 17. Bxf3 h5 18. Bxh5 Rxe1+ 19. Qxe1 Qf4 20. g3 Qg5 21. Bg4 f5 22. Bf3 Nxd3 23. Qe6+ Kf8 24. Rd1 Nxf2 25. Kxf2 Qxg3+ 26. Ke2 Re8 27. Qxe8+ Kxe8 28. Re1 Kf7 29. Kd1 g6 30. Be2 Qe3 31. Bc4 Qd4+ 32. Kc2 Qxc4 33. b3 Qf4 34. Re2 Kg7 35. a4 Kf7 36. a5 Qg3 37. b6 cxb6 38. axb6 axb6 39. Nb5 Bb4 40. Nd4 Ba3 41. Nb5 Bb4 42. Nd4 Qxh3 43. Nc6 Qc3+ 44. Kd1 Qd3+ 45. Kc1 Ba3+ 46. Rb2 Kf6 47. Nb4 Bxb4 48. d6 Qe3+ 49. Kb1 f4 50. d7 Qd3+ 51. Ka2 Qxd7 52. Rf2 Qd4 53. Rf1 Qd2+ 54. Kb1 Qd3+ 55. Ka2 Qe2+ 56. Kb1 Qxf1+ 57. Kc2 Qb5 58. Kb2 Qe2+ 59. Kc1 Ba3+ 60. Kb1 f3 61. Ka1 Ke5 62. Kb1 f2 63. Ka1 f1=R#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,63,63,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,64,4.85120964050293,63,0,[],[]
1749436511-6036,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 Nf6 6. Bd3 d5 7. O-O Be7 8. Re1 O-O 9. Bg5 h6 10. Bh4 Nc6 11. c3 Be6 12. Nbd2 Nd7 13. Bxe7 Nxe7 14. Ne5 Bf5 15. Ndf3 Nxe5 16. Nxe5 Qd6 17. Qf3 g6 18. Re3 f6 19. Ng4 Kg7 20. Rae1 Rf7 21. Qh3 h5 22. Bxf5 gxf5 23. Qxh5 Rh8 24. Qxh8+ Kxh8 25. Rh3+ Rh7 26. Rxh7+ Kxh7 27. Ne3 f4 28. Ng4 Nf5 29. h3 a5 30. Re8 a4 31. Ra8 Qe7 32. Rxa4 Kg7 33. Ra8 Qe1+ 34. Kh2 Ng3 35. fxg3 fxg3#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,35,35,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,36,3.0070955753326416,35,0,[],[]
1749436515-5518,;1. e4 c5 2. Nf3 d6 3. d4 Nf6 4. dxc5 Nxe4 5. cxd6 Qa5+ 6. c3 Nxd6 7. Bd3 g6 8. O-O Nc6 9. Be3 Bg7 10. Nbd2 Qc7 11. Nb3 O-O 12. Qd2 Rd8 13. Bh6 Ne4 14. Qe3 Bxh6 15. Qxh6 Rxd3 16. Ng5 Nxg5 17. Qxg5 Qd8 18. Rfe1 Rd7 19. Nc5 Rd5 20. Qe3 Rd6 21. Ne4 Rd3 22. Qh6 Qf8 23. Qh4 Rd5 24. Ng5 Qg7 25. Rad1 Rb5 26. b3 Be6 27. c4 Re5 28. Nxe6 Rxe6 29. Rxe6 fxe6 30. Qe4 Rf8 31. Qxe6+ Qf7 32. Qe2 Qf5 33. h3 Rf7 34. Rd7 Qxd7 35. Qe4 Qd1+ 36. Kh2 Qc1 37. Qe6 Qd2 38. Qc8+ Kg7 39. Qxb7 Rxf2 40. Qxc6 Qf4+ 41. Kg1 Rf1#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,41,41,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,42,3.47039532661438,41,0,[],[]
1749436515-3821,;1. e4 e6 2. d4 a5 3. Nf3 d5 4. e5 Ne7 5. Bd3 Bd7 6. O-O h6 7. c3 Nf5 8. Bxf5 exf5 9. Re1 Be6 10. Nbd2 a4 11. Nf1 g5 12. h3 Nd7 13. N3h2 Be7 14. f4 Nf8 15. fxg5 hxg5 16. Ng3 Ng6 17. Nh5 Kd7 18. Ng7 Qg8 19. Nxe6 fxe6 20. Nf3 Nf8 21. b3 g4 22. hxg4 Qxg4 23. Nh2 Qg3 24. Qf3 Qxe1+ 25. Nf1 Qe4 26. Qxe4 fxe4 27. bxa4 Kc8 28. a5 b5 29. axb6 Kd7 30. bxc7 Kxc7 31. a4 Kd8 32. a5 Rh7 33. a6 Nd7 34. a7 Nb6 35. Ba3 Bxa3 36. Rxa3 Raxa7 37. Rb3 Ra6 38. Ne3 Rd7 39. Ng4 Rda7 40. Nf6 Ra8 41. Ng8 Nd7 42. Nh6 Kc7 43. Ng4 Kd8 44. Nf6 Nxf6 45. exf6 Ra1+ 46. Kh2 Ke8 47. Rb7 R8a7 48. Rb8+ Kf7 49. Rh8 Kxf6 50. Rh6+ Kg7 51. Rxe6 R1a6 52. Re5 Rc7 53. Rxd5 Re7 54. Rg5+ Rg6 55. Re5 Kf8 56. Rf5+ Kg8 57. Re5 Rh6+ 58. Kg1 Rxe5 59. dxe5 Rb6 60. Kf2 Kf7 61. Ke3 Rb1 62. Kxe4 Ke6 63. g4 Rc1 64. Kd4 Rc2 65. g5 Rg2 66. g6 Rg1 67. g7 Rxg7 68. c4 Rg8 69. c5 Rg2 70. c6 Rc2 71. c7 Rxc7 72. Ke4 Rc3 73. Kd4 Rc8 74. Ke4 Rc7 75. Kd4 Kd7 76. Kd5 Rc3 77. e6+ Kd8 78. Kd6 Rc1 79. e7+ Ke8 80. Ke6 Ra1 81. Kd6 Re1 82. Kc6 Rg1 83. Kd6 Rb1 84. Kc6 Rh1 85. Kd6 Rh7 86. Kc6 Rh1 87. Kd6 Ra1 88. Kc6 Rd1 89. Kc5 Kd7 90. Kc4 Rc1+,*,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,91,7.033000230789185,90,0,[],[]
1749436519-5121,;1. e4 e5 2. Nf3 d6 3. Bc4 c5 4. d3 Qd7 5. Ng5 Nh6 6. Qf3 b5 7. Bd5 Bb7 8. Bxb7 Qxb7 9. Nc3 Qd7 10. Nd5 Nc6 11. c3 Be7 12. Nh3 Ng8 13. Ng5 f6 14. Nh3 Bd8 15. Qh5+ g6 16. Qf3 Rc8 17. Be3 h5 18. O-O g5 19. Qf5 Qxf5 20. exf5 g4 21. Ng5 fxg5 22. f6 Nxf6 23. Nxf6+ Bxf6 24. Rae1 b4 25. cxb4 Nxb4 26. a3 Nd5 27. Bd2 Kd7 28. b4 Rb8 29. bxc5 dxc5 30. Rc1 Rhc8 31. Rc4 Rb6 32. Rfc1 Nf4 33. Bxf4 gxf4 34. Rxc5 Rxc5 35. Rxc5 Rb1+ 36. Rc1 Rxc1#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,36,36,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,37,3.3840041160583496,36,0,[],[]
1749436519-8668,;1. e4 d5 2. exd5 c6 3. dxc6 Nxc6 4. Nf3 g6 5. Bb5 Qa5 6. Bxc6+ bxc6 7. O-O c5 8. d3 Bb7 9. Bd2 Qc7 10. Bc3 Nf6 11. Nbd2 Rc8 12. Ne4 Bg7 13. Nxf6+ Bxf6 14. Bxf6 exf6 15. Re1+ Kf8 16. Qe2 h5 17. Qe7+ Qxe7 18. Rxe7 Kxe7 19. Re1+ Kf8 20. Nd2 Ba6 21. Ne4 c4 22. Nxf6 cxd3 23. cxd3 Kg7 24. Ne4 Rce8 25. Rd1 h4 26. Nc5 Bb5 27. a4 Bc6 28. b4 Rc8 29. b5 Ba8 30. Nd7 h3 31. g3 Rc7 32. Ne5 Rhc8 33. Nc4 Re8 34. Kf1 Bg2+ 35. Kg1 Rd8 36. Ne5 Rc2 37. Nc6 Re8 38. Nd4 Rec8 39. Nxc2 Rxc2 40. d4 Bd5 41. f4 Kf6 42. Re1 Rg2+ 43. Kf1 Bc4+ 44. Re2 Bxe2+ 45. Ke1 Rxh2 46. d5 Bf3 47. d6 Re2+ 48. Kf1 h2 49. d7 Kf5 50. d8=Q h1=R#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,50,50,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,51,4.305987358093262,50,0,[],[]
1749436523-2198,;1. e4 e5 2. Nf3 d5 3. exd5 Nf6 4. Nxe5 Nbd7 5. Nxd7 Bxd7 6. Bc4 Qe7+ 7. Qe2 Qxe2+ 8. Bxe2 Bf5 9. d3 Rd8 10. c4 c6 11. dxc6 Bxd3 12. Bxd3 bxc6 13. Be2 Bb4+ 14. Bd2 Bxd2+ 15. Nxd2 O-O 16. O-O-O g5 17. Nf3 g4 18. Ne5 Rxd1+ 19. Rxd1 Re8 20. Nxc6 Rxe2 21. Rd8+ Kg7 22. Nxa7 Ng8 23. c5 Re1+ 24. Kd2 Rg1 25. c6 Ne7 26. c7 h5 27. c8=Q Nxc8 28. Rxc8 Rxg2 29. Rc5 Rxf2+ 30. Ke3 Rxh2 31. Rg5+ Kh6 32. Rf5 Rxb2 33. Rxf7 g3 34. Rf1 Kg5 35. Rg1 Kh4 36. Kf3 Rf2+ 37. Ke3 Rf5 38. Nc6 Kg4 39. Nd4 Ra5 40. Nf3 Ra3+ 41. Ke2 Rxf3 42. a4 Rf2+ 43. Ke3 Ra2 44. Rh1 h4 45. Ke4 Rxa4+ 46. Ke3 h3 47. Rg1 Ra5 48. Ke2 Ra2+ 49. Kf1 g2+ 50. Ke1 h2 51. Rxg2+ Rxg2 52. Kf1 Kg3 53. Ke1 h1=R#,0-1,adam_lichess_16layers.pt,Stockfish 4,,40000 nodes,0,1,0,0,53,53,False,False,False,False,adam_lichess_16layers.pt vs. Stockfish 4,54,4.253877401351929,53,0,[],[]
